"","year","religion_importance","happiness","gender","age","religion","financial_satisfaction","living_standard","trust_people","trust_family","trust_foreigners"
"3648",2020,1,1,1,85,2,9,1,1,1,2
"3649",2020,3,2,1,37,1,6,1,1,1,2
"3650",2020,4,1,2,22,0,10,3,1,2,2
"3651",2020,2,2,1,67,2,6,3,1,1,1
"3652",2020,2,1,2,85,2,8,1,2,1,2
"3653",2020,4,2,1,77,0,3,1,1,1,2
"3654",2020,4,2,1,76,0,8,1,1,1,2
"3655",2020,3,2,1,43,1,7,3,1,2,2
"3656",2020,4,2,2,49,0,5,2,2,1,2
"3657",2020,3,2,1,66,1,8,1,1,1,2
"3658",2020,2,2,2,38,8,8,3,1,1,3
"3659",2020,1,2,1,59,2,7,1,1,1,2
"3660",2020,4,2,1,66,0,7,1,1,1,1
"3661",2020,1,2,1,39,1,8,1,1,1,2
"3662",2020,4,2,1,65,0,9,3,1,1,2
"3663",2020,4,2,1,43,1,9,1,1,1,2
"3664",2020,4,2,1,44,2,9,1,2,2,2
"3665",2020,2,2,2,62,0,3,2,2,1,3
"3666",2020,3,1,2,64,0,5,3,2,1,1
"3667",2020,3,2,1,76,2,8,3,1,1,1
"3668",2020,4,1,2,72,0,10,1,1,1,1
"3669",2020,4,1,1,55,0,7,1,1,1,2
"3670",2020,2,3,2,50,9,5,2,2,1,2
"3671",2020,2,3,2,75,2,3,3,1,1,1
"3672",2020,1,2,2,64,1,6,1,1,1,2
"3673",2020,1,2,1,70,2,7,3,1,1,2
"3674",2020,3,2,1,24,1,8,1,1,2,1
"3675",2020,3,2,1,68,1,9,1,1,1,2
"3676",2020,3,2,2,51,2,8,1,1,1,2
"3677",2020,4,3,1,57,0,2,1,1,1,2
"3678",2020,2,3,2,40,9,5,3,2,3,2
"3679",2020,4,2,1,37,0,3,2,1,1,2
"3680",2020,2,2,2,58,1,4,1,1,1,2
"3681",2020,3,2,2,63,7,3,2,1,1,2
"3682",2020,3,2,2,69,1,8,3,1,2,2
"3683",2020,4,2,1,70,1,9,3,1,1,1
"3684",2020,1,1,1,78,2,7,3,1,1,2
"3685",2020,4,1,1,48,0,8,1,2,2,3
"3686",2020,2,2,1,68,1,9,1,2,1,2
"3687",2020,4,2,1,50,0,4,3,2,2,3
"3688",2020,4,3,1,58,2,4,2,2,1,2
"3689",2020,4,2,2,19,3,4,1,1,1,2
"3690",2020,3,1,1,65,0,10,1,1,2,2
"3691",2020,1,2,1,46,0,5,3,2,2,3
"3692",2020,4,2,1,64,0,7,1,2,2,2
"3693",2020,1,1,1,22,9,7,3,2,1,2
"3694",2020,3,2,1,60,0,7,1,1,2,2
"3695",2020,2,2,1,43,1,8,3,2,1,2
"3696",2020,4,1,1,63,1,8,1,1,1,2
"3697",2020,3,2,2,61,1,6,3,2,2,2
"3698",2020,4,2,2,29,0,1,2,2,3,2
"3699",2020,3,2,1,56,1,8,1,1,2,2
"3700",2020,1,2,1,62,2,8,3,1,1,2
"3701",2020,4,2,2,84,0,10,1,2,1,2
"3702",2020,4,1,1,73,0,7,1,1,1,2
"3703",2020,4,2,2,18,0,5,1,2,2,2
"3704",2020,4,2,1,39,0,3,1,2,1,2
"3705",2020,4,1,1,68,0,9,1,2,1,1
"3706",2020,4,1,2,26,0,8,3,1,2,2
"3707",2020,4,2,1,76,0,6,3,1,1,2
"3708",2020,4,2,1,29,7,8,1,1,1,1
"3709",2020,3,2,1,48,1,2,2,2,1,3
"3710",2020,1,2,1,38,1,5,1,1,1,1
"3711",2020,2,2,2,39,8,7,3,2,1,2
"3712",2020,3,2,2,35,0,9,1,1,1,1
"3713",2020,4,2,1,71,0,9,1,1,2,2
"3714",2020,4,2,1,29,0,7,1,2,2,2
"3715",2020,4,2,1,20,0,6,2,2,3,1
"3716",2020,4,2,1,35,0,7,3,2,2,2
"3717",2020,3,2,1,62,2,6,1,2,2,2
"3718",2020,2,2,1,62,0,6,3,2,1,3
"3719",2020,2,1,2,66,1,6,1,2,1,2
"3720",2020,4,3,1,60,0,7,2,2,3,2
"3721",2020,2,3,2,54,0,4,1,2,1,3
"3722",2020,4,3,2,69,0,3,2,2,3,2
"3723",2020,3,2,2,52,1,4,2,2,2,2
"3724",2020,3,2,1,68,2,9,3,1,1,1
"3725",2020,3,1,2,42,0,9,1,2,1,2
"3726",2020,3,2,1,59,1,8,3,2,1,2
"3727",2020,3,2,1,63,0,9,1,2,2,3
"3728",2020,3,2,1,63,1,5,2,1,1,2
"3729",2020,2,2,2,31,2,8,1,2,2,2
"3730",2020,1,2,2,40,3,9,1,1,1,2
"3731",2020,4,2,1,41,0,8,3,1,1,1
"3732",2020,1,2,1,39,1,8,3,2,1,3
"3733",2020,3,2,2,70,9,3,3,1,1,2
"3734",2020,4,1,1,57,2,9,1,1,1,2
"3735",2020,3,2,2,37,1,8,3,1,1,2
"3736",2020,4,2,2,58,0,6,3,1,2,3
"3737",2020,3,1,2,44,0,10,1,1,1,2
"3738",2020,2,2,1,68,1,4,1,2,1,1
"3739",2020,3,2,2,39,0,7,3,2,1,2
"3740",2020,3,3,1,50,2,3,3,2,2,2
"3741",2020,4,2,1,54,0,7,1,2,2,2
"3742",2020,4,1,2,24,0,5,3,2,2,4
"3743",2020,3,2,2,40,2,7,3,1,1,2
"3744",2020,2,2,2,50,2,10,1,1,1,1
"3745",2020,4,3,1,46,1,5,2,2,2,4
"3746",2020,3,3,1,53,1,9,2,1,2,2
"3747",2020,4,2,2,48,0,7,1,2,2,3
"3748",2020,4,2,1,43,0,7,1,1,1,2
"3749",2020,2,3,2,66,0,3,3,2,2,2
"3750",2020,1,1,1,81,2,7,1,1,1,2
"3751",2020,4,2,2,52,1,8,1,1,2,2
"3752",2020,1,2,2,39,1,7,1,1,1,1
"3753",2020,3,2,2,47,0,4,1,2,2,1
"3754",2020,2,2,1,51,1,4,3,2,1,2
"3755",2020,2,2,1,62,2,8,3,1,1,2
"3756",2020,4,2,1,70,0,8,1,2,1,2
"3757",2020,4,3,1,42,0,5,3,2,1,3
"3758",2020,4,2,1,37,0,8,1,2,2,2
"3759",2020,3,2,1,64,2,9,1,1,1,3
"3760",2020,2,3,2,57,2,6,3,2,2,3
"3761",2020,3,1,1,60,1,9,1,1,1,2
"3762",2020,3,1,1,21,0,9,1,1,1,3
"3763",2020,3,2,2,58,0,8,2,1,2,2
"3764",2020,1,3,1,60,5,4,1,2,1,2
"3765",2020,1,2,1,38,2,7,1,2,1,2
"3766",2020,4,1,1,21,0,8,1,2,1,3
"3767",2020,1,1,1,51,2,6,3,1,1,2
"3768",2020,4,1,1,55,0,7,1,2,1,2
"3769",2020,3,3,1,28,1,7,1,2,1,2
"3770",2020,4,2,2,47,1,8,1,2,1,3
"3771",2020,3,2,2,48,0,6,1,1,1,2
"3772",2020,3,2,2,65,0,9,1,1,2,2
"3773",2020,3,1,1,70,2,10,3,1,1,2
"3774",2020,2,2,2,35,1,6,3,2,1,2
"3775",2020,2,2,2,41,1,5,2,2,1,2
"3776",2020,2,2,1,38,3,8,2,1,2,2
"3777",2020,4,3,1,46,0,1,2,2,1,2
"3778",2020,4,2,2,67,0,8,1,1,1,2
"3779",2020,4,2,2,23,1,8,1,1,1,2
"3780",2020,4,2,1,48,0,4,1,1,1,1
"3781",2020,3,1,1,63,2,8,3,2,1,2
"3782",2020,1,2,2,28,5,7,3,2,1,2
"3783",2020,2,1,1,40,9,6,2,2,1,2
"3784",2020,1,3,2,35,9,2,2,2,2,2
"3785",2020,4,3,1,44,0,7,3,1,1,1
"3786",2020,2,1,2,60,1,10,1,2,1,2
"3787",2020,1,2,2,36,2,6,1,1,1,2
"3788",2020,4,3,2,22,0,1,2,2,2,2
"3789",2020,1,2,2,54,1,6,1,2,3,3
"3790",2020,4,2,1,38,0,6,1,2,1,2
"3791",2020,4,1,2,84,0,7,1,1,1,2
"3792",2020,2,2,1,39,1,5,2,2,2,2
"3793",2020,2,2,1,44,8,3,2,2,3,2
"3794",2020,1,2,2,23,2,9,1,2,1,3
"3795",2020,4,2,2,50,0,4,3,2,1,1
"3796",2020,1,3,2,60,1,5,3,2,2,3
"3797",2020,2,1,2,45,2,6,1,2,2,2
"3798",2020,4,2,1,44,1,8,1,1,2,2
"3799",2020,3,1,1,36,0,6,3,1,1,2
"3800",2020,2,1,1,70,1,7,1,2,1,2
"3801",2020,2,2,1,39,1,5,1,1,2,2
"3802",2020,3,3,1,54,2,2,2,2,1,3
"3803",2020,3,2,1,71,2,7,3,2,1,2
"3804",2020,2,3,2,18,0,2,3,2,4,4
"3805",2020,4,2,1,37,0,2,3,2,1,2
"3806",2020,3,2,1,50,1,10,3,1,1,2
"3807",2020,4,2,1,66,2,6,1,2,2,4
"3808",2020,4,4,2,48,0,1,2,2,2,4
"3809",2020,2,2,1,80,1,9,1,2,1,2
"3810",2020,4,3,2,50,2,4,3,2,1,2
"3811",2020,1,4,1,49,0,7,2,2,4,4
"3812",2020,3,2,1,40,1,7,2,1,1,2
"3813",2020,4,1,1,38,0,8,1,2,3,2
"3814",2020,3,2,1,49,2,8,3,2,2,2
"3815",2020,3,2,1,55,1,5,2,2,2,2
"3816",2020,1,2,2,58,1,6,1,1,1,1
"3817",2020,4,1,1,67,1,10,1,1,2,2
"3818",2020,4,1,2,53,0,9,1,1,1,2
"3819",2020,3,2,2,23,0,7,3,2,1,2
"3820",2020,4,3,1,20,0,6,2,2,2,2
"3821",2020,2,2,1,39,1,6,1,1,3,2
"3822",2020,2,3,2,36,8,7,2,2,2,3
"3823",2020,4,2,1,36,0,7,1,2,1,2
"3824",2020,4,2,1,30,1,8,1,1,1,2
"3825",2020,2,1,1,43,2,10,1,1,2,1
"3826",2020,2,2,1,41,9,8,3,2,1,2
"3827",2020,1,1,2,63,2,9,1,2,1,3
"3828",2020,1,1,1,50,3,10,1,1,1,2
"3829",2020,3,2,2,43,0,4,3,2,1,2
"3830",2020,4,2,1,64,0,1,2,1,2,2
"3831",2020,3,3,1,24,0,5,3,2,3,3
"3832",2020,4,2,1,53,0,8,3,2,2,3
"3833",2020,4,3,1,23,0,6,1,2,1,2
"3834",2020,4,2,2,19,0,2,1,2,2,3
"3835",2020,3,2,1,65,2,8,1,2,2,3
"3836",2020,2,3,2,40,1,6,1,2,2,3
"3837",2020,3,2,1,44,1,6,2,2,2,2
"3838",2020,1,1,1,29,1,9,1,2,2,2
"3839",2020,4,2,1,62,1,7,1,2,2,2
"3840",2020,4,2,2,24,0,7,3,2,1,2
"3841",2020,3,3,1,55,2,4,2,1,2,2
"3842",2020,4,2,2,42,0,8,2,2,2,2
"3843",2020,4,2,1,55,0,3,2,1,1,2
"3844",2020,3,3,1,56,2,1,2,2,1,2
"3845",2020,3,2,2,47,1,6,2,2,2,2
"3846",2020,4,2,1,24,0,9,1,2,1,2
"3847",2020,4,1,1,24,0,6,3,2,1,4
"3848",2020,1,3,2,63,0,5,2,1,2,1
"3849",2020,1,2,1,20,2,7,1,2,2,2
"3850",2020,4,3,2,49,0,6,1,2,3,3
"3851",2020,3,2,2,23,0,7,3,2,1,3
"3852",2020,4,2,2,20,0,7,1,2,3,2
"3853",2020,3,2,2,67,2,5,1,2,1,2
"3854",2020,3,2,2,62,1,9,1,1,1,1
"3855",2020,3,2,1,52,1,6,1,1,2,2
"3856",2020,4,2,1,40,9,1,2,2,2,2
"3857",2020,2,2,1,40,1,5,3,2,2,2
"3858",2020,2,1,2,75,2,9,3,1,1,2
"3859",2020,4,1,1,82,0,10,1,1,1,2
"3860",2020,4,3,2,23,0,1,2,2,2,3
"3861",2020,3,1,1,60,1,9,1,1,1,2
"3862",2020,4,2,2,39,0,6,3,1,1,2
"3863",2020,3,2,1,65,2,7,3,1,1,2
"3864",2020,1,2,1,46,2,8,1,1,1,2
"3865",2020,3,1,2,45,1,10,1,2,1,3
"3866",2020,4,3,2,54,1,6,1,2,2,2
"3867",2020,2,2,2,74,1,9,1,1,1,1
"3868",2020,3,1,2,57,1,7,3,1,1,2
"3869",2020,2,2,1,40,0,3,1,2,2,3
"3870",2020,3,3,2,63,0,8,1,1,3,1
"3871",2020,3,1,2,60,0,8,1,1,1,2
"3872",2020,2,1,1,72,2,10,1,1,1,1
"3873",2020,3,2,1,65,0,8,1,1,1,1
"3874",2020,2,2,2,46,0,5,1,2,1,2
"3875",2020,1,2,2,62,2,5,2,2,1,2
"3876",2020,4,4,1,40,0,1,2,2,3,3
"3877",2020,1,2,1,52,1,10,1,1,1,1
"3878",2020,4,3,1,46,0,3,3,2,2,2
"3879",2020,3,2,2,48,2,3,1,1,1,1
"3880",2020,2,1,1,78,2,10,1,2,1,2
"3881",2020,2,1,2,50,1,7,1,1,1,2
"3882",2020,3,2,2,68,0,7,1,1,1,2
"3883",2020,4,2,2,39,0,7,2,1,1,1
"3884",2020,2,2,2,45,2,5,1,2,2,2
"3885",2020,4,2,1,38,1,5,2,2,2,2
"3886",2020,2,2,2,77,0,7,3,1,4,2
"3887",2020,1,2,2,22,2,7,3,2,1,2
"3888",2020,2,2,1,59,1,9,1,1,1,2
"3889",2020,3,2,1,69,0,7,1,2,1,3
"3890",2020,2,2,2,71,0,7,2,1,1,2
"3891",2020,2,1,2,70,1,9,1,2,2,3
"3892",2020,1,2,2,24,5,5,3,2,2,2
"3893",2020,4,1,1,53,0,8,1,1,1,2
"3894",2020,2,2,2,60,2,9,1,1,2,2
"3895",2020,4,2,2,58,2,8,3,1,2,2
"3896",2020,3,2,1,79,0,3,2,1,1,2
"3897",2020,4,1,2,37,0,7,2,1,1,1
"3898",2020,2,1,1,67,1,7,1,2,2,2
"3899",2020,4,2,1,36,0,6,1,2,1,2
"3900",2020,4,2,2,37,0,7,3,1,1,1
"3901",2020,3,2,2,63,0,9,3,2,2,2
"3902",2020,3,2,2,59,2,7,1,1,1,2
"3903",2020,3,2,1,38,0,8,1,2,1,2
"3904",2020,2,2,1,53,2,5,3,2,1,2
"3905",2020,4,1,2,45,1,7,3,1,2,2
"3906",2020,1,2,1,78,1,8,1,1,1,2
"3907",2020,2,3,1,37,7,7,3,1,2,2
"3908",2020,4,2,2,21,0,6,2,2,1,3
"3909",2020,4,2,2,68,0,8,1,1,1,2
"3910",2020,1,2,1,48,9,7,3,1,1,2
"3911",2020,2,1,1,71,2,10,1,1,1,2
"3912",2020,3,2,1,42,5,9,1,1,1,2
"3913",2020,3,2,2,44,0,5,3,2,2,2
"3914",2020,1,2,1,49,1,7,1,1,1,2
"3915",2020,1,2,2,60,8,8,1,2,1,2
"3916",2020,4,2,2,65,0,8,3,1,1,2
"3917",2020,4,2,2,72,0,8,3,2,1,2
"3918",2020,2,2,1,85,2,8,1,1,1,2
"3919",2020,1,2,2,57,9,8,3,2,1,1
"3920",2020,2,2,1,72,0,5,1,2,1,3
"3921",2020,1,3,2,35,8,5,2,1,2,3
"3922",2020,2,1,1,42,1,9,1,2,1,3
"3923",2020,3,2,2,45,0,6,1,2,2,2
"3924",2020,4,2,2,63,0,9,1,1,3,2
"3925",2020,3,2,2,35,1,7,3,2,1,2
"3926",2020,1,1,2,60,2,9,1,1,1,2
"3927",2020,4,1,2,65,0,9,3,1,1,1
"3928",2020,3,2,1,58,1,9,1,1,1,2
"3929",2020,4,2,2,57,0,7,1,2,2,2
"3930",2020,3,3,1,20,3,6,1,1,2,1
"3931",2020,2,2,1,63,2,6,3,2,2,2
"3932",2020,4,4,1,52,0,1,2,1,2,2
"3933",2020,1,3,2,55,2,2,2,1,2,2
"3934",2020,2,1,1,50,1,10,1,1,1,2
"3935",2020,4,2,1,20,0,9,1,2,1,2
"3936",2020,4,2,2,36,0,3,2,2,2,3
"3937",2020,3,1,1,77,2,8,1,1,1,2
"3938",2020,4,2,1,35,0,8,3,1,1,1
"3939",2020,3,3,1,37,0,5,2,2,1,2
"3940",2020,1,1,1,21,2,5,1,2,1,2
"3941",2020,1,2,2,24,5,9,2,1,3,2
"3942",2020,3,2,2,50,1,5,1,2,1,3
"3943",2020,3,2,2,43,0,7,1,2,2,2
"3944",2020,3,2,1,52,1,8,3,2,1,2
"3945",2020,3,1,1,74,2,4,3,1,1,2
"3946",2020,4,3,2,38,0,1,1,2,2,2
"3947",2020,4,2,2,20,0,2,1,2,2,4
"3948",2020,4,3,2,24,0,5,2,2,2,2
"3949",2020,3,1,1,76,0,8,1,2,2,2
"3950",2020,3,2,2,42,1,8,1,1,1,2
"3951",2020,1,2,1,37,2,5,3,2,3,3
"3952",2020,4,2,2,22,0,3,1,1,2,2
"3953",2020,3,2,2,33,0,6,3,1,1,1
"3954",2020,3,1,2,69,1,6,2,1,1,2
"3955",2020,3,1,1,37,0,4,1,1,2,3
"3956",2020,4,1,2,39,0,8,1,1,1,1
"3957",2020,4,3,1,46,1,6,2,1,1,2
"3958",2020,1,1,1,63,2,10,1,1,1,2
"3959",2020,3,1,1,49,1,9,1,1,1,2
"3960",2020,3,2,2,34,1,4,3,2,2,2
"3961",2020,4,2,1,55,1,7,1,1,1,2
"3962",2020,4,3,1,49,1,5,2,2,2,2
"3963",2020,4,2,2,37,0,5,1,2,1,2
"3964",2020,3,2,1,23,1,9,1,1,2,1
"3965",2020,3,1,1,61,1,8,1,2,2,2
"3966",2020,3,2,2,45,0,5,1,1,1,1
"3967",2020,1,2,1,44,2,8,1,1,1,2
"3968",2020,3,2,2,41,1,5,3,2,2,2
"3969",2020,3,2,1,63,2,9,1,1,1,2
"3970",2020,4,2,1,58,1,5,3,1,1,2
"3971",2020,2,2,1,45,9,8,3,1,2,1
"3972",2020,4,2,1,69,0,6,3,2,1,4
"3973",2020,4,2,2,22,0,8,1,2,1,2
"3974",2020,2,2,2,21,1,6,3,2,1,2
"3975",2020,2,1,1,74,1,9,1,1,1,2
"3976",2020,3,1,2,77,1,9,3,1,1,1
"3977",2020,3,2,1,45,0,7,3,2,2,2
"3978",2020,2,1,1,41,2,9,1,1,1,2
"3979",2020,3,1,1,63,0,10,1,2,1,2
"3980",2020,1,2,2,69,9,6,3,2,1,2
"3981",2020,4,2,1,38,0,5,3,2,2,2
"3982",2020,3,2,1,42,0,5,1,2,1,2
"3983",2020,1,1,2,71,2,10,3,1,2,2
"3984",2020,4,2,1,66,0,2,1,2,2,2
"3985",2020,4,2,2,62,0,7,2,1,1,2
"3986",2020,1,2,1,64,9,10,1,1,1,2
"3987",2020,3,1,1,64,1,9,1,1,1,1
"3988",2020,3,4,1,57,0,1,2,2,2,2
"3989",2020,3,2,2,24,0,7,1,1,1,2
"3990",2020,2,1,1,42,2,9,1,1,1,2
"3991",2020,4,2,1,32,0,7,3,2,1,2
"3992",2020,4,1,1,45,1,6,1,1,1,2
"3993",2020,2,2,2,49,0,5,3,2,2,2
"3994",2020,3,1,1,41,0,8,1,1,1,2
"3995",2020,4,2,1,40,0,5,3,1,1,2
"3996",2020,4,2,1,33,0,8,3,1,2,2
"3997",2020,1,2,1,50,2,6,3,1,1,2
"3998",2020,2,2,2,65,2,6,3,2,1,2
"3999",2020,4,2,1,66,1,7,1,1,1,2
"4000",2020,4,2,1,44,0,8,2,2,1,3
"4001",2020,2,1,2,54,2,5,1,2,2,2
"4002",2020,1,1,1,39,1,8,1,1,2,2
"4003",2020,3,2,1,57,1,8,1,1,1,1
"4004",2020,2,2,2,25,1,2,2,2,2,2
"4005",2020,2,2,2,20,1,10,1,1,1,2
"4006",2020,2,2,1,64,2,7,1,2,2,2
"4007",2020,4,2,2,32,0,6,2,2,2,3
"4008",2020,4,2,1,18,0,8,1,2,2,1
"4009",2020,2,2,1,24,1,7,2,1,4,3
"4010",2020,2,1,1,40,2,9,1,1,1,2
"4011",2020,4,1,1,23,0,9,1,2,1,2
"4012",2020,4,3,1,19,0,5,2,1,3,1
"4013",2020,4,2,1,43,0,6,2,1,1,2
"4014",2020,1,1,1,50,3,10,3,2,1,4
"4015",2020,1,2,1,38,4,5,2,1,3,3
"4016",2020,2,2,1,70,2,7,1,1,1,2
"4017",2020,3,2,2,64,2,8,3,1,2,2
"4018",2020,4,2,1,37,0,8,3,1,1,2
